Num;Character;Presence;Location;Sensation;Time;Moment;First_Name
46;12 years old, school volunteer, female;students (with a mentor who speaks);school yard;fresh cut grass, excitement;afternoon;vivid;Chloé
47;29 years old, mother, female;parents in the park (with a parent who talks);park;petroleum smell, laughter;afternoon;cool;Isabelle
48;40 years old, teacher, male;students (with a student who shares advice);classroom;pencil writing, soft voices;morning;quiet;Bonjour
49;31 years old, facilitator, female;community members (with a neighbor who suggests);community meeting;warm coffee aroma, conversations;evening;calm;Elodie
50;14 years old, high school student, male;classmates (with a friend who discusses);school hallway;school smells, footsteps;afternoon;busy;Lucas
51;45 years old, urban planner, female;market visitors (with a vendor who advises);local market;spices scents, bustling noise;morning;warm;Fatima
52;27 years old, athlete, male;gym-goers (with a trainer who encourages);gym;body sweat, music;evening;energetic;Maxime
53;50 years old, retiree, female;neighbors (with a friend who suggests);front yard;floral scents, birds chirping;afternoon;soft;Geneviève
54;18 years old, recent graduate, male;friends (with a friend who advises);park;fresh air, buzzing insects;summer;vivid;Antoine
55;33 years old, gardener, female;gardeners (with a co-worker who inspires);community garden;earthy smells, sunshine;morning;peaceful;Justine
56;25 years old, campaigner, male;crowd (with a fellow activist who talks);town hall;political buzz, excitement;afternoon;busy;Léandro
57;15 years old, student, female;friends (with a teacher who speaks);school;chalk dust, excitement;daytime;vivid;Amélie
58;39 years old, city councilor, female;local citizens (with an elder who talks);town hall;citizen chatter, anticipation;evening;warm;Claire
59;25_years_old_community_worker_female;friends (with a friend who advises);park;fresh_grass;afternoon;sunny;Claire
60;30_years_old_teacher_male;students (with a student who speaks);school;chalk_dust;morning;bright;Julien
61;21_years_old_student_female;classmates (with a classmate who speaks);school;paper_smell;afternoon;calm;Laura
62;28_years_old_urban_planner_male;colleagues (with a colleague who advises);office;coffee;morning;quiet;Marc
63;16_years_old_highschool_student_male;friends (with a friend who advises);schoolyard;food_truck_smell;lunchtime;lively;Thomas
64;32_years_old_contractor_female;workers (with a colleague who speaks);construction_site;cement;afternoon;noisy;Sophie
65;45_years_old_city_official_male;community_members (with a resident who advises);city_hall;papers;morning;calm;Michel
66;50_years_old_environmentalist_female;community_group (with a member who advises);community_center;flowers;afternoon;warm;Isabelle
67;27_years_old_horticulturist_male;gardeners (with a fellow gardener who speaks);botanical_garden;earth;morning;peaceful;David
68;34_years_old_activist_female;neighbors (with a neighbor who advises);local_market;spices;afternoon;vivid;Elodie
69;22_years_old_volunteer_male;team_members (with a team member who speaks);beach;saltwater;morning;bright;Lucas
70;39_years_old_researcher_female;students (with a student who advises);university;books;afternoon;soft;Anna
71;18_years_old_college_student_male;friends (with a friend who speaks);campus;coffee;afternoon;cool;Olivier
72;35_years_old_nonprofit_leader_female;community_leaders (with a leader who advises);community_hall;food;evening;warm;Nathalie
73;27_years_old_recycler_male;shop_customers (with a customer who advises);recycling_center;recycling_bins;afternoon;lively;Gabriel
74;40_years_old_municipal_worker_female;parents (with a parent who advises);park;leaves;morning;cool;Cécile
75;33_years_old_policy_maker_male;officials (with a colleague who speaks);government_office;paper;afternoon;quiet;Henri
76;29_years_old_community_manager_female;volunteers (with a volunteer who speaks);cleanup_site;fresh_air;morning;vivid;Camille
77;31_years_old_retail_manager_male;shoppers (with a shopper who speaks);grocery_store;fruits;afternoon;noisy;Antoine
78;24_years_old_social_worker_female;groups (with a group member who advises);community_meeting;coffee;evening;peaceful;Chloé
79;35 years old, community leader, female;neighbors (with a friendly neighbor who advises);park;fresh air, rustling leaves;afternoon;sunny;Camille
80;28 years old, environmentalist, male;friends (with a close friend who gives advice);street;city noise, car horns;morning;busy;Julien
81;42 years old, teacher, female;students (with an engaged student who speaks);school;sound of laughter, chalk on board;afternoon;bright;Sophie
82;50 years old, retiree, male;passersby (with a concerned passerby who advises);city square;people chatting, distant music;morning;calm;Henri
83;27 years old, gardener, female;visitors (with a guest who talks);home garden;earthy smell, flowers blooming;afternoon;warm;Isabelle
84;31 years old, activist, male;community members (with an enthusiastic participant who advises);community center;buzzing conversations, laughter;evening;lively;Thomas
85;22 years old, student, female;schoolmates (with a classmate who gives advice);bus stop;traffic noise, scent of street food;morning;vivid;Lucie
86;46 years old, city planner, male;workers (with a colleague who advises);conference room;scribbling of pens, soft murmuring;afternoon;quiet;Pierre
87;29 years old, volunteer, female;local villagers (with a friend who talks);local park;birds chirping, grass underfoot;morning;peaceful;Chloe
88;55 years old, environmental scientist, male;research team (with a fellow scientist who advises);laboratory;chemical scents, whirring machines;afternoon;cool;Michel
89;38 years old, shop owner, female;customers (with a regular customer who speaks);grocery store;smell of fresh produce, chatter;afternoon;bright;Marie
90;40 years old, coach, male;team members (with a dedicated player who advises);gym;thumping music, echoing footsteps;evening;energetic;David
91;34 years old, community organizer, female;volunteers (with an active volunteer who talks);community park;children playing, laughter;afternoon;vivid;Laura
92;30 years old, scientist, male;students (with an attentive student who advises);university;quiet reading, papers rustling;morning;calm;Julien
93;45 years old, homemaker, female;friends (with a close friend who speaks);backyard;grilling sound, light laughter;afternoon;warm;Nathalie
94;26 years old, barista, male;customers (with a regular who advises);coffee shop;coffee aroma, soft background music;morning;soft;Alex
95;33 years old, kindergarten teacher, female;parents (with a caring parent who talks);playground;children laughing, birds singing;afternoon;bright;Sarah
96;39 years old, artist, male;art enthusiasts (with an admirer who gives advice);gallery;whispers, paint scent;evening;cloudy;Olivier
97;24 years old, student, female;classmates (with a passionate classmate who speaks);university library;quiet ambiance, book pages turning;afternoon;quiet;Emma
98;50 years old, local business owner, male;regulars (with a loyal customer who advises);local store;faint chatter, aroma of baked goods;morning;calm;Philippe
99;32 years old, community advocate, female;people in street (with a passerby who advises);urban;noise;afternoon;busy;Clara
100;28 years old, volunteer coordinator, male;store buyers (with a mother who advises);urban;smell of coffee;morning;bright;Julien
101;41 years old, dog owner, female;people on the sidewalk (with a fellow dog walker who talks);park;light breeze;afternoon;calm;Lucie
102;35 years old, environmentalist, male;teacher classmates (with a student who speaks);school;quiet;morning;clear;Antoine
103;29 years old, recycling advocate, female;crow (alone, aka inner voice);urban;light;evening;peaceful;Sophie
104;45 years old, local resident, male;street walkers (with an elderly man who advises);urban;noise;afternoon;lively;Marc
105;38 years old, public safety officer, female;people in street (with a nearby resident who speaks);urban;echo of sirens;afternoon;noisy;Emma
106;25 years old, college student, male;teacher classmates (with a peer who speaks);school;soft chatter;morning;bright;Thomas
107;50 years old, gardener, female;people on the sidewalk (with a neighbor who advises);urban;smell of flowers;afternoon;warm;Isabelle
108;22 years old, student leader, male;people on the sidewalk (with a faculty member who talks);school;quiet;morning;clear;Lucas
109;30 years old, sustainability consultant, female;store buyers (with a friend who advises);urban;smell of fresh bread;afternoon;soft;Chloé
110;27 years old, eco-activist, male;people in street (with a passerby who speaks);urban;city sounds;evening;vivid;Maxime
111;34 years old, health enthusiast, female;crow (alone, aka inner voice);park;fresh air;afternoon;cool;Nathalie
112;48 years old, community planner, male;people on the sidewalk (with a local official who advises);urban;noise;morning;bright;Philippe
113;31 years old, neighborhood leader, female;community members (with a local volunteer who speaks);urban;light;evening;calm;Céline
114;40 years old, shop owner, male;people in street (with a customer who advises);urban;aroma of food;afternoon;lively;Victor
115;26 years old, pet owner, female;people in street (with a fellow pet owner who talks);park;chirping birds;morning;peaceful;Élodie
116;39 years old, work supervisor, male;people in street (with an employee who advises);urban;city sounds;afternoon;busy;Benoît
117;37 years old, family man, female;people on the sidewalk (with a friend who talks);urban;coffee aroma;morning;soft;Aline
118;29 years old, event planner, male;people in street (with a neighbor who speaks);urban;noise;evening;warm;Simon
119;32_years_community_worker_female;people_in_park (with a child who advises);park;fresh_air;afternoon;bright;Claire
120;25_years_student_male;classmates (with a friend who advises);school;paper_and_plastic;morning;clear;Julien
121;40_years_volunteer_female;local_residents (with an elder who advises);town_square;cheerful_laughter;afternoon;lively;Sophie
122;28_years_parent_male;friends (with his partner who talks);café;coffee_aromas;morning;warm;Thomas
123;45_years_officer_female;passersby (with a teenager who speaks);downtown;traffic_sounds;afternoon;noisy;Marie
124;38_years_recycler_male;neighborhood_kids (with his buddy who advises);community_center;rustling_leaves;evening;cool;Paul
125;50_years_gardener_female;neighbors (with a local leader who advises);community_garden;earthy_smells;morning;peaceful;Alice
126;20_years_student_male;park_visitors (with a friend who speaks);urban_park;dog_barks;afternoon;warm;Lucas
127;35_years_volunteer_female;community_members (with an activist who advises);local_rec center;music_from_events;afternoon;vivid;Chloé
128;48_years_driver_male;commuters (with his colleague who advises);bus_stop;engine_noise;morning;cloudy;François
129;30_years_social_worker_female;neighborhood_parents (with a parent who speaks);school_playground;kids_playing;afternoon;lively;Emilie
130;27_years_teacher_male;students (with a classmate who advises);school_classroom;chalk_smell;morning;bright;Matthieu
131;22_years_university_student_female;shopping_customers (with a friend who speaks);supermarket;store_noises;afternoon;soft;Léa
132;42_years_cleaning_activist_male;concerned_residents (with a local leader who advises);town_hall;busy_conversations;evening;clear;Antoine
133;31_years_artist_female;art_lovers (with an artist friend who speaks);art_gallery;paint_fumes;afternoon;nifty;Zoé
134;28_years_event_organizer_male;festival_participants (with a vendor who advises);festival_ground;background_music;evening;bright;Raphaël
135;37_years_naturalist_female;hikers (with another hiker who speaks);nature_trail;birds_chirping;morning;peaceful;Inès
136;29_years_mother_male;other_parents (with a friend who advises);school;parental_gathering;afternoon;warm;Olivier
137;34_years_community_leader_female;locals (with a volunteer who speaks);local_park;children_playing;afternoon;vivid;Nathalie
138;23_years_colleague_male;office_workers (with a manager who advises);office;keyboard_typing;morning;clear;Gabriel
139;35 year old community worker male;people on the sidewalk (with a passerby who advises);urban;noise;afternoon;lively;Julien
140;28 year old dog owner female;park visitors (with a friend who advises);park;smell of grass;morning;calm;Camille
141;22 year old college student male;classmates (with a professor who advises);school;light;afternoon;bright;Lucas
142;40 year old neighborhood organizer female;community members (with a neighbor who advises);urban;noise;afternoon;vivid;Sophie
143;50 year old retiree male;children in the park (with a grandparent who advises);park;quiet;morning;peaceful;Michel
144;30 year old environmentalist female;friends at a café (with a partner who advises);urban;smell of coffee;afternoon;warm;Elodie
145;45 year old nurse male;patients (with a nurse who advises);hospital;clean;morning;clear;Antoine
146;27 year old elementary teacher female;classroom students (with a school janitor who advises);school;light;morning;soft;Isabelle
147;33 year old sustainability advocate male;market goers (with a vendor who advises);urban;smell of food;afternoon;cool;Thomas
148;25 year old florist female;customers (with a regular client who advises);store;light;morning;bright;Chloé
149;38 year old housekeeper male;neighbors (with a friend who advises);urban;noise;evening;calm;Philippe
150;29 year old business owner female;workers (with an employee who advises);store;smell of paper;afternoon;lively;Marion
151;32 year old accountant male;fellow workers (with a manager who advises);office;quiet;morning;clear;David
152;43 year old artist female;visitors at an exhibition (with a curator who advises);art gallery;light;afternoon;bright;Juliette
153;55 year old farmer male;local residents (with a fellow farmer who advises);rural;noise;morning;peaceful;Henri
154;48 year old civic leader female;community group (with a volunteer who advises);urban;smell of flowers;afternoon;vivid;Claire
155;36 year old engineer male;co-workers (with an associate who advises);office;quiet;morning;soft;Gautier
156;21 year old high school student female;friends (with a peer who advises);school;light;afternoon;lively;Léa
157;53 year old sanitation worker male;passersby (with a local resident who advises);urban;noise;morning;clear;Jean
158;26 year old marketing professional female;team members (with a supervisor who advises);office;light;afternoon;vivid;Émilie
159;35 years old community leader male;neighborhood residents (with an elderly woman who advises);urban;fresh_air morning;morning;clear;Louis
160;28 years old environmentalist female;friends at a café (with a colleague who talks);urban;aroma of coffee afternoon;afternoon;lively;Claire
161;40 years old volunteer male;local families (with a child who speaks);park;sounds of laughter weekend;afternoon;bright;Julien
162;22 years old student female;classmates in the library (with a friend who advises);school;quiet atmosphere afternoon;afternoon;calm;Emma
163;30 years old town council member male;community members (with an elder who talks);town hall;dialogue of voices evening;evening;soft;Antoine
164;26 years old shop owner female;customers in her store (with a shopper who advises);urban;variety of scents morning;morning;quiet;Sophie
165;50 years old retiree male;park visitors (with a teenager who speaks);park;chirping birds afternoon;afternoon;peaceful;Charles
166;34 years old mother female;other parents at school (with a teacher who talks);school;children's chatter morning;morning;vivid;Isabelle
167;47 years old city planner male;local gardeners (with a neighbor who advises);community garden;fresh soil scent morning;morning;bright;Marc
168;29 years old youth worker female;teens at an event (with an activist who speaks);urban;music from speakers night;night;cloudy;Chloé
169;38 years old police officer male;local residents (with a witness who advises);urban;city sounds evening;evening;cool;François
170;45 years old park maintenance worker male;community volunteers (with a friend who speaks);park;earthy smells afternoon;afternoon;warm;Philippe
171;33 years old cleaning services manager female;employees at a meeting (with a supervisor who speaks);office;office noise morning;morning;lively;Lucie
172;37 years old environmental educator male;students at a workshop (with a presenter who advises);school;buzzing excitement afternoon;afternoon;vivid;Pierre
173;41 years old outdoor café owner female;customers at her café (with a regular who advises);urban;coffee and pastry smells morning;morning;soft;Nathalie
174;24 years old organizing volunteer male;event participants (with a leader who speaks);community center;excitement in the air evening;evening;warm;Tom
175;31 years old wildlife biologist female;visitors at a talk (with a co-worker who advises);nature reserve;rustling leaves afternoon;afternoon;peaceful;Fiona
176;23 years old teacher female;students in her class (with a student who speaks);school;papers rustling morning;morning;bright;Clara
177;39 years old public health officer male;community members at a meeting (with a local leader who talks);town hall;murmurs of discussion evening;evening;cool;Olivier
178;32 years old event coordinator female;participants at a celebration (with a friend who speaks);park;music and joy afternoon;afternoon;lively;Céline
179;35 years old community leader male;town residents (with a young boy who advises);urban;busy sounds;afternoon;clear;François
180;28 years old dog owner female;park visitors (with an elderly man who talks);park;fresh air;morning;peaceful;Emma
181;42 years old event organizer female;friends (with a neighbor who advises);school;excited chatter;afternoon;lively;Claire
182;22 years old student male;classmates (with a teacher who talks);school;quiet;morning;calm;Julien
183;30 years old neighbor male;neighborhood parents (with a child who advises);urban;active sounds;afternoon;bright;Luc
184;50 years old city planner female;local citizens (with a resident who advises);urban;city noise;morning;soft;Isabelle
185;29 years old environmentalist male;shop-goers (with a passerby who talks);urban;smells of food;afternoon;warm;Victor
186;37 years old local artist female;gallery visitors (with a friend who advises);urban;artistic ambiance;evening;vivid;Sophie
187;45 years old small business owner male;shoppers (with an older woman who advises);urban;street market sounds;afternoon;cool;Antoine
188;33 years old social worker female;community members (with a volunteer who talks);urban;crowded atmosphere;morning;cloudy;Marie
189;41 years old retiree male;fellow walkers (with a local kid who advises);park;natural scents;afternoon;quiet;Robert
190;27 years old student female;classmates (with a mentor who talks);school;focus-filled;morning;calm;Alice
191;38 years old volunteer male;park goers (with an older neighbor who advises);park;greenery smells;morning;bright;Philippe
192;31 years old influencer female;online followers (with a friend who speaks);urban;digital ambiance;afternoon;lively;Chloé
193;25 years old shopper male;store patrons (with a cashier who advises);store;freshly baked goods;morning;warm;Nicolas
194;46 years old teacher female;students (with a classmate who speaks);school;quiet classroom;afternoon;clear;Catherine
195;39 years old community activist male;citizens (with an elder who talks);urban;city life sounds;evening;calm;Thomas
196;24 years old chef female;restaurant staff (with a mentor who advises);kitchen;aroma of spices;afternoon;lively;Juliette
197;34 years old driver male;passengers (with a friend who speaks);urban;car noise;afternoon;busy;Gabriel
198;35_years_old_community_volunteer_female;people_in_street (with an older woman who advises);urban;noise;afternoon;lively;Claire
199;40_years_old_local_resident_male;neighbors (with a friend who talks);park;light;morning;bright;Julien
200;28_years_old_student_female;school_classmates (with a teacher who speaks);school;quiet;afternoon;calm;Emilie
201;22_years_old_shopper_female;store_buyers (with a cashier who advises);urban;smell;morning;clear;Sophie
202;31_years_old_parent_male;people_in_street (with a passerby who advises);urban;noise;afternoon;noisy;Thomas
203;50_years_old_gardener_female;neighbors (with a friend who talks);park;light;morning;peaceful;Isabelle
204;26_years_old_environmentalist_female;community_members (with a mentor who advises);urban;noise;afternoon;vivid;Fiona
205;29_years_old_teacher_male;teacher_classmates (with a student who talks);school;quiet;morning;calm;Marc
206;45_years_old_pet_owner_female;people_on_the_sidewalk (with another pet owner who advises);urban;smell;afternoon;soft;Christine
207;36_years_old_commuter_male;passengers (with a friend who speaks);urban;noise;morning;busy;Alex
208;38_years_old_volunteer_female;friends (with a colleague who gives advice);park;light;afternoon;warm;Lucie
209;25_years_old_college_student_male;peers (with a professor who speaks);school;quiet;morning;calm;Victor
210;48_years_old_chef_female;friends (with a colleague who talks);urban;smell;evening;livelihood;Marie
211;33_years_old_event_organizer_male;community_members (with a local leader who advises);urban;noise;afternoon;bright;David
212;21_years_old_youth_activist_female;friends (with an activist who speaks);park;light;morning;cloudy;Alice
213;30_years_old_researcher_male;people_on_the_sidewalk (with a colleague who advises);urban;noise;afternoon;lively;Nicolas
214;42_years_old_business_owner_female;local_residents (with a customer who speaks);urban;smell;afternoon;warm;Catherine
215;27_years_old_major_female;students (with a younger student who speaks);school;quiet;morning;clear;Laura
216;50_years_old_grandparent_male;family (with a grandchild who advises);park;light;afternoon;peaceful;Jean
217;39_years_old_community_leader_female;locals (with an older man who speaks);urban;noise;evening;soft;Hélène
218;42 years old community leader male;people in street (with an old man who advises);park;fresh_air,murmurs;afternoon;peaceful;Henri
219;30 years old teacher female;teacher classmates (with a student who speaks);school;conversations,bell;morning;bright;Claire
220;28 years old dog owner female;people on the sidewalk (with a child who speaks);urban area;chirping_birds,sunlight;morning;warm;Juliette
221;35 years old environmentalist male;crow (alone, aka inner voice);nature trail;rustling_leaves,sunshine;afternoon;quiet;Martin
222;50 years old shopkeeper female;store buyers (with her husband who advises);grocery store;smells_of_goods,voices;afternoon;lively;Isabelle
223;22 years old student male;teacher classmates (with a classmate who speaks);university;students_talking,books;morning;soft;Lucas
224;45 years old community organizer female;people on the sidewalk (with a friend who talks);community center;coffee_smells,laughing;afternoon;vivid;Camille
225;34 years old city council member male;people in street (with a passerby who speaks);town square;alerts,public_announcements;evening;cool;Olivier
226;26 years old youth volunteer female;people at a window (with a neighbor who advises);neighborhood;car_horns,breeze;afternoon;bright;Sarah
227;38 years old coach male;people in street (with a parent who speaks);playground;children_playing,sunshine;morning;clear;David
228;27 years old eco-activist female;crow (alone, aka inner voice);city park;bird_songs,giggles;afternoon;peaceful;Elodie
229;40 years old city planner male;workers around (with an engineer who advises);worksite;machinery_noise,smells_of_construction;afternoon;noisy;Pierre
230;55 years old retired teacher female;school parents (with a parent who speaks);school;chatter,scent_of_flowers;afternoon;calm;Marie
231;31 years old artist male;people in street (with a fellow artist who encourages);art gallery;art_movement,soft_music;evening;vivid;Thomas
232;29 years old reporter female;community members (with a resident who speaks);local café;coffee_intro,social_talk;morning;busy;Audrey
233;36 years old gardener male;people on the sidewalk (with a friend who offers advice);community garden;earthy_smells,birdsong;morning;soft;Antoine
234;25 years old sustainability consultant female;crow (alone, aka inner voice);urban landscape;city_life,busy_traffic;afternoon;cool;Chloé
235;31 years old event planner male;community members (with a local leader who speaks);event space;lively_talk,enthusiasm;evening;vivid;Julien
236;42 years old landscaper female;people in street (with a neighbor who gives advice);public park;fresh_grass,children_laughing;morning;bright;Nathalie
237;48 years old neighborhood leader male;community members (with a local volunteer who speaks);town hall;discussions,announcements;afternoon;lively;Frédéric
238;30_years_old_volunteer_female;friends (with a colleague who advises);park;fresh_air;afternoon;bright;Clara
239;40_years_old_parent_male;family (with his son who talks);grocery_store;food_scents;morning;calm;Julien
240;25_years_old_student_female;classmates (with a friend who speaks);school;noise_of_laughter;afternoon;lively;Amélie
241;35_years_old_teacher_male;students (with a student who advises);classroom;chalk_smell;morning;clear;François
242;50_years_old_citizen_female;neighbors (with an elderly neighbor who speaks);street;city_noise;afternoon;noisy;Sophie
243;28_years_old_pet_owner_male;friends (with his buddy who talks);dog_park;earthy_smell;morning;cool;Marc
244;22_years_old_student_female;classmates (with a classmate who advises);university;book_smell;afternoon;bright;Lucie
245;45_years_old_activist_male;community_members (with an elder who talks);town_hall;discussion_noise;evening;vivid;Philippe
246;32_years_old_commuter_female;passengers (with a passenger who advises);bus;engine_noise;morning;calm;Elodie
247;29_years_old_gardener_male;friends (with a neighbor who advises);community_garden;floral_scents;afternoon;peaceful;Antoine
248;38_years_old_health_worker_female;colleagues (with a peer who talks);hospital;disinfectant_smell;night;quiet;Nathalie
249;41_years_old_youth_leader_male;teenagers (with a teen who speaks);community_center;background_talk;afternoon;warm;David
250;55_years_old_local_business_owner_female;customers (with an employee who advises);shop;shopping_noise;morning;bright;Christine
251;48_years_old_researcher_male;peer_group (with a coworker who talks);office;coffee_smell;afternoon;calm;Jacques
252;26_years_old_event_organizer_female;friends (with an acquaintance who advises);town_square;music_playing;evening;lively;Isabelle
253;60_years_old_retiree_male;local_residents (with a new resident who speaks);community_house;history_talk;morning;peaceful;Georges
254;34_years_old_parents_male;parents (with a mother who advises);schoolyard;playground_sounds;afternoon;bright;Thomas
255;21_years_old_college_student_female;study_group (with a friend who talks);library;quiet;evening;soft;Camille
256;53_years_old_mayor_male;community_people (with a town member who advises);city_hall;municipal_noise;afternoon;vivid;Lionel
257;31_years_old_meal_planner_female;family (with her husband who speaks);kitchen;food_aromas;morning;warm;Sarah
